Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,220,12063.980,1764309586518207.370	,1764309586530271.350	
4,AddRmsNorm,AI_VECTOR_CORE,23,221,1193.000,1764309586530271.390	,1764309586531464.390	
4,trans_TransData_1,AI_VECTOR_CORE,23,222,16.600,1764309586531464.410	,1764309586531481.010	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,223,1518.500,1764309586531481.030	,1764309586532999.530	
4,rope_custom_true_half,AI_CORE,23,224,10055.240,1764309586532999.550	,1764309586543054.790	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,225,171.200,1764309586543054.810	,1764309586543226.010	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,226,2716.260,1764309586543226.030	,1764309586545942.290	
4,AddRmsNorm,AI_VECTOR_CORE,23,227,1248.400,1764309586545942.310	,1764309586547190.710	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,228,8773.040,1764309586547190.730	,1764309586555963.770	
4,SwiGlu,AI_VECTOR_CORE,23,229,4539.080,1764309586555963.790	,1764309586560502.870	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,230,12152.840,1764309586560502.890	,1764309586572655.730	
4,AddRmsNorm,AI_VECTOR_CORE,23,231,1189.880,1764309586572655.750	,1764309586573845.630	
4,trans_TransData_1,AI_VECTOR_CORE,23,232,17.460,1764309586573845.650	,1764309586573863.110	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,233,1509.960,1764309586573863.130	,1764309586575373.090	
4,rope_custom_true_half,AI_CORE,23,234,10006.100,1764309586575373.110	,1764309586585379.210	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,235,169.920,1764309586585379.230	,1764309586585549.150	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,236,2801.760,1764309586585549.170	,1764309586588350.930	
4,AddRmsNorm,AI_VECTOR_CORE,23,237,1247.380,1764309586588350.950	,1764309586589598.330	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,238,8891.460,1764309586589598.350	,1764309586598489.810	
4,SwiGlu,AI_VECTOR_CORE,23,239,4550.260,1764309586598489.830	,1764309586603040.090	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,240,12093.980,1764309586603040.110	,1764309586615134.090	
4,AddRmsNorm,AI_VECTOR_CORE,23,241,1190.660,1764309586615134.130	,1764309586616324.790	
4,trans_TransData_1,AI_VECTOR_CORE,23,242,18.280,1764309586616324.810	,1764309586616343.090	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,243,1504.120,1764309586616343.110	,1764309586617847.230	
4,rope_custom_true_half,AI_CORE,23,244,10021.060,1764309586617847.270	,1764309586627868.330	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,245,162.020,1764309586627868.350	,1764309586628030.370	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,246,2769.780,1764309586628030.390	,1764309586630800.170	
4,AddRmsNorm,AI_VECTOR_CORE,23,247,1248.240,1764309586630800.190	,1764309586632048.430	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,248,8669.620,1764309586632048.450	,1764309586640718.070	
4,SwiGlu,AI_VECTOR_CORE,23,249,4540.280,1764309586640718.110	,1764309586645258.390	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,250,12090.720,1764309586645258.410	,1764309586657349.130	
4,AddRmsNorm,AI_VECTOR_CORE,23,251,1186.440,1764309586657349.150	,1764309586658535.590	
4,trans_TransData_1,AI_VECTOR_CORE,23,252,16.320,1764309586658535.630	,1764309586658551.950	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,253,1507.140,1764309586658551.970	,1764309586660059.110	
4,rope_custom_true_half,AI_CORE,23,254,10000.980,1764309586660059.130	,1764309586670060.110	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,255,155.760,1764309586670060.130	,1764309586670215.890	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,256,2741.120,1764309586670215.910	,1764309586672957.030	
4,AddRmsNorm,AI_VECTOR_CORE,23,257,1249.580,1764309586672957.050	,1764309586674206.630	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,258,8664.260,1764309586674206.670	,1764309586682870.930	
4,SwiGlu,AI_VECTOR_CORE,23,259,4542.280,1764309586682870.950	,1764309586687413.230	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,260,12177.340,1764309586687413.270	,1764309586699590.610	
4,AddRmsNorm,AI_VECTOR_CORE,23,261,1186.240,1764309586699590.630	,1764309586700776.870	
4,trans_TransData_1,AI_VECTOR_CORE,23,262,16.120,1764309586700776.890	,1764309586700793.010	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,263,1511.500,1764309586700793.030	,1764309586702304.530	
4,rope_custom_true_half,AI_CORE,23,264,10023.280,1764309586702304.550	,1764309586712327.830	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,265,166.760,1764309586712327.850	,1764309586712494.610	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,266,2745.500,1764309586712494.630	,1764309586715240.130	
4,AddRmsNorm,AI_VECTOR_CORE,23,267,1244.960,1764309586715240.150	,1764309586716485.110	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,268,8655.420,1764309586716485.130	,1764309586725140.550	
4,SwiGlu,AI_VECTOR_CORE,23,269,4572.860,1764309586725140.590	,1764309586729713.450	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,270,12203.460,1764309586729713.470	,1764309586741916.930	
4,AddRmsNorm,AI_VECTOR_CORE,23,271,1192.600,1764309586741916.950	,1764309586743109.550	
4,trans_TransData_1,AI_VECTOR_CORE,23,272,17.280,1764309586743109.590	,1764309586743126.870	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,273,1525.960,1764309586743126.890	,1764309586744652.850	
4,rope_custom_true_half,AI_CORE,23,274,10011.460,1764309586744652.870	,1764309586754664.330	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,275,174.280,1764309586754664.350	,1764309586754838.630	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,276,2774.360,1764309586754838.650	,1764309586757613.010	
4,AddRmsNorm,AI_VECTOR_CORE,23,277,1246.040,1764309586757613.030	,1764309586758859.070	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,278,8693.680,1764309586758859.090	,1764309586767552.770	
4,SwiGlu,AI_VECTOR_CORE,23,279,4561.540,1764309586767552.790	,1764309586772114.330	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,280,12101.620,1764309586772114.370	,1764309586784215.990	
4,AddRmsNorm,AI_VECTOR_CORE,23,281,1191.000,1764309586784216.030	,1764309586785407.030	
4,trans_TransData_1,AI_VECTOR_CORE,23,282,17.640,1764309586785407.050	,1764309586785424.690	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,283,1501.540,1764309586785424.710	,1764309586786926.250	
4,rope_custom_true_half,AI_CORE,23,284,10057.540,1764309586786926.270	,1764309586796983.810	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,285,167.000,1764309586796983.830	,1764309586797150.830	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,286,2722.240,1764309586797150.870	,1764309586799873.110	
4,AddRmsNorm,AI_VECTOR_CORE,23,287,1254.500,1764309586799873.130	,1764309586801127.630	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,288,8656.520,1764309586801127.670	,1764309586809784.190	
4,SwiGlu,AI_VECTOR_CORE,23,289,4536.120,1764309586809784.230	,1764309586814320.350	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,290,12121.620,1764309586814320.370	,1764309586826441.990	
4,AddRmsNorm,AI_VECTOR_CORE,23,291,1200.020,1764309586826442.010	,1764309586827642.030	
4,trans_TransData_1,AI_VECTOR_CORE,23,292,17.080,1764309586827642.050	,1764309586827659.130	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,293,1482.740,1764309586827659.170	,1764309586829141.910	
4,rope_custom_true_half,AI_CORE,23,294,9995.060,1764309586829141.930	,1764309586839136.990	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,295,162.280,1764309586839137.010	,1764309586839299.290	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,296,2765.940,1764309586839299.310	,1764309586842065.250	
4,AddRmsNorm,AI_VECTOR_CORE,23,297,1245.120,1764309586842065.270	,1764309586843310.390	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,298,8693.260,1764309586843310.410	,1764309586852003.670	
4,SwiGlu,AI_VECTOR_CORE,23,299,4564.500,1764309586852003.710	,1764309586856568.210	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,300,12073.960,1764309586856568.230	,1764309586868642.190	
4,AddRmsNorm,AI_VECTOR_CORE,23,301,1185.100,1764309586868642.210	,1764309586869827.310	
4,trans_TransData_1,AI_VECTOR_CORE,23,302,17.440,1764309586869827.330	,1764309586869844.770	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,303,1499.980,1764309586869844.790	,1764309586871344.770	
4,rope_custom_true_half,AI_CORE,23,304,10039.860,1764309586871344.790	,1764309586881384.650	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,305,164.480,1764309586881384.670	,1764309586881549.150	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,306,2765.160,1764309586881549.170	,1764309586884314.330	
4,AddRmsNorm,AI_VECTOR_CORE,23,307,1248.000,1764309586884314.350	,1764309586885562.350	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,308,8692.200,1764309586885562.370	,1764309586894254.570	
4,SwiGlu,AI_VECTOR_CORE,23,309,4563.220,1764309586894254.590	,1764309586898817.810	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,310,12075.920,1764309586898817.830	,1764309586910893.750	
4,AddRmsNorm,AI_VECTOR_CORE,23,311,1187.420,1764309586910893.770	,1764309586912081.190	
4,trans_TransData_1,AI_VECTOR_CORE,23,312,16.660,1764309586912081.210	,1764309586912097.870	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,313,1489.780,1764309586912097.890	,1764309586913587.670	
4,rope_custom_true_half,AI_CORE,23,314,10024.680,1764309586913587.690	,1764309586923612.370	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,315,155.540,1764309586923612.390	,1764309586923767.930	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,316,2731.700,1764309586923767.950	,1764309586926499.650	
4,AddRmsNorm,AI_VECTOR_CORE,23,317,1248.420,1764309586926499.670	,1764309586927748.090	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,318,8671.560,1764309586927748.110	,1764309586936419.670	
4,SwiGlu,AI_VECTOR_CORE,23,319,4557.240,1764309586936419.690	,1764309586940976.930	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,320,12158.860,1764309586940976.950	,1764309586953135.810	
4,AddRmsNorm,AI_VECTOR_CORE,23,321,1173.600,1764309586953135.830	,1764309586954309.430	
4,trans_TransData_1,AI_VECTOR_CORE,23,322,17.000,1764309586954309.450	,1764309586954326.450	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,323,1529.180,1764309586954326.470	,1764309586955855.650	
4,rope_custom_true_half,AI_CORE,23,324,10020.180,1764309586955855.670	,1764309586965875.850	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,325,163.760,1764309586965875.870	,1764309586966039.630	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,326,2736.000,1764309586966039.650	,1764309586968775.650	
4,AddRmsNorm,AI_VECTOR_CORE,23,327,1250.320,1764309586968775.670	,1764309586970025.990	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,328,8671.720,1764309586970026.010	,1764309586978697.730	
4,SwiGlu,AI_VECTOR_CORE,23,329,4558.120,1764309586978697.750	,1764309586983255.870	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,330,12108.540,1764309586983255.890	,1764309586995364.430	
4,AddRmsNorm,AI_VECTOR_CORE,23,331,1192.960,1764309586995364.470	,1764309586996557.430	
4,trans_TransData_1,AI_VECTOR_CORE,23,332,17.640,1764309586996557.450	,1764309586996575.090	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,333,1516.860,1764309586996575.110	,1764309586998091.970	
4,rope_custom_true_half,AI_CORE,23,334,9987.520,1764309586998091.990	,1764309587008079.510	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,335,168.760,1764309587008079.530	,1764309587008248.290	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,336,2798.960,1764309587008248.330	,1764309587011047.290	
4,AddRmsNorm,AI_VECTOR_CORE,23,337,1252.680,1764309587011047.310	,1764309587012299.990	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,338,8673.520,1764309587012300.010	,1764309587020973.530	
4,SwiGlu,AI_VECTOR_CORE,23,339,4579.080,1764309587020973.550	,1764309587025552.630	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,340,12082.580,1764309587025552.650	,1764309587037635.230	
4,AddRmsNorm,AI_VECTOR_CORE,23,341,1176.560,1764309587037635.250	,1764309587038811.810	
4,trans_TransData_1,AI_VECTOR_CORE,23,342,17.440,1764309587038811.830	,1764309587038829.270	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,343,1485.460,1764309587038829.310	,1764309587040314.770	
4,rope_custom_true_half,AI_CORE,23,344,10051.900,1764309587040314.790	,1764309587050366.690	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,345,166.700,1764309587050366.710	,1764309587050533.410	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,346,2708.760,1764309587050533.430	,1764309587053242.190	
4,AddRmsNorm,AI_VECTOR_CORE,23,347,1251.440,1764309587053242.210	,1764309587054493.650	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,348,8658.780,1764309587054493.690	,1764309587063152.470	
4,SwiGlu,AI_VECTOR_CORE,23,349,4600.120,1764309587063152.490	,1764309587067752.610	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,350,11776.080,1764309587067752.630	,1764309587079528.710	
4,AddRmsNorm,AI_VECTOR_CORE,23,351,1195.880,1764309587079528.730	,1764309587080724.610	
4,trans_TransData_1,AI_VECTOR_CORE,23,352,17.060,1764309587080724.630	,1764309587080741.690	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,353,1495.460,1764309587080741.730	,1764309587082237.190	
4,rope_custom_true_half,AI_CORE,23,354,9996.660,1764309587082237.210	,1764309587092233.870	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,355,153.700,1764309587092233.890	,1764309587092387.590	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,356,2751.280,1764309587092387.630	,1764309587095138.910	
4,AddRmsNorm,AI_VECTOR_CORE,23,357,1250.880,1764309587095138.930	,1764309587096389.810	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,358,8658.460,1764309587096389.830	,1764309587105048.290	
4,SwiGlu,AI_VECTOR_CORE,23,359,4562.980,1764309587105048.330	,1764309587109611.310	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,360,12095.040,1764309587109611.330	,1764309587121706.370	
4,AddRmsNorm,AI_VECTOR_CORE,23,361,1187.160,1764309587121706.390	,1764309587122893.550	
4,trans_TransData_1,AI_VECTOR_CORE,23,362,16.800,1764309587122893.590	,1764309587122910.390	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,363,1510.360,1764309587122910.410	,1764309587124420.770	
4,rope_custom_true_half,AI_CORE,23,364,10019.680,1764309587124420.810	,1764309587134440.490	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,365,169.960,1764309587134440.510	,1764309587134610.470	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,366,2745.260,1764309587134610.490	,1764309587137355.750	
4,AddRmsNorm,AI_VECTOR_CORE,23,367,1249.120,1764309587137355.770	,1764309587138604.890	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,368,8668.560,1764309587138604.910	,1764309587147273.470	
4,SwiGlu,AI_VECTOR_CORE,23,369,4593.760,1764309587147273.490	,1764309587151867.250	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,370,12096.320,1764309587151867.270	,1764309587163963.590	
4,AddRmsNorm,AI_VECTOR_CORE,23,371,1194.440,1764309587163963.630	,1764309587165158.070	
4,trans_TransData_1,AI_VECTOR_CORE,23,372,17.160,1764309587165158.090	,1764309587165175.250	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,373,1519.780,1764309587165175.270	,1764309587166695.050	
4,rope_custom_true_half,AI_CORE,23,374,10013.080,1764309587166695.070	,1764309587176708.150	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,375,170.400,1764309587176708.190	,1764309587176878.590	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,376,2722.300,1764309587176878.630	,1764309587179600.930	
4,AddRmsNorm,AI_VECTOR_CORE,23,377,1245.740,1764309587179600.950	,1764309587180846.690	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,378,8677.020,1764309587180846.710	,1764309587189523.730	
4,SwiGlu,AI_VECTOR_CORE,23,379,4556.400,1764309587189523.750	,1764309587194080.150	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,380,12082.780,1764309587194080.170	,1764309587206162.950	
4,AddRmsNorm,AI_VECTOR_CORE,23,381,1189.460,1764309587206162.970	,1764309587207352.430	
4,trans_TransData_1,AI_VECTOR_CORE,23,382,16.720,1764309587207352.470	,1764309587207369.190	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,383,1488.280,1764309587207369.210	,1764309587208857.490	
4,rope_custom_true_half,AI_CORE,23,384,10027.380,1764309587208857.510	,1764309587218884.890	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,385,173.580,1764309587218884.910	,1764309587219058.490	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,386,2752.620,1764309587219058.510	,1764309587221811.130	
4,AddRmsNorm,AI_VECTOR_CORE,23,387,1244.360,1764309587221811.150	,1764309587223055.510	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,388,8721.800,1764309587223055.530	,1764309587231777.330	
4,SwiGlu,AI_VECTOR_CORE,23,389,4561.840,1764309587231777.350	,1764309587236339.190	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,390,12084.700,1764309587236339.210	,1764309587248423.910	
4,AddRmsNorm,AI_VECTOR_CORE,23,391,1196.520,1764309587248423.930	,1764309587249620.450	
4,trans_TransData_1,AI_VECTOR_CORE,23,392,15.720,1764309587249620.470	,1764309587249636.190	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,393,1492.320,1764309587249636.230	,1764309587251128.550	
4,rope_custom_true_half,AI_CORE,23,394,10013.820,1764309587251128.570	,1764309587261142.390	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,395,160.120,1764309587261142.430	,1764309587261302.550	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,396,2764.180,1764309587261302.590	,1764309587264066.770	
4,AddRmsNorm,AI_VECTOR_CORE,23,397,1249.160,1764309587264066.790	,1764309587265315.950	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,398,8680.660,1764309587265315.970	,1764309587273996.630	
4,SwiGlu,AI_VECTOR_CORE,23,399,4559.860,1764309587273996.650	,1764309587278556.510	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,400,12118.900,1764309587278556.530	,1764309587290675.430	
4,AddRmsNorm,AI_VECTOR_CORE,23,401,1179.040,1764309587290675.450	,1764309587291854.490	
4,trans_TransData_1,AI_VECTOR_CORE,23,402,17.400,1764309587291854.510	,1764309587291871.910	
4,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,23,403,1539.620,1764309587291871.950	,1764309587293411.570	
4,rope_custom_true_half,AI_CORE,23,404,10018.960,1764309587293411.590	,1764309587303430.550	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,405,157.940,1764309587303430.570	,1764309587303588.510	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,406,2751.640,1764309587303588.530	,1764309587306340.170	
4,AddRmsNorm,AI_VECTOR_CORE,23,407,1245.040,1764309587306340.190	,1764309587307585.230	
4,aclnnMatmulWeightNz_MatMulV3Common_MatMulV3,AI_CORE,23,408,8794.160,1764309587307585.270	,1764309587316379.430	
4,SwiGlu,AI_VECTOR_CORE,23,409,4567.840,1764309587316379.450	,1764309587320947.290	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,410,12157.380,1764309587320947.310	,1764309587333104.690	
4,AddRmsNorm,AI_VECTOR_CORE,23,411,1190.600,1764309587333104.730	,1764309587334295.330	
4,N/A,EVENT_RECORD,23,412,0.000,1764309587334295.350	,1764309587334295.350	
4,aclnnIndex_IndexAiCore_Index,AI_VECTOR_CORE,23,413,75.520,1764309587368503.170	,1764309587368578.690	
4,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,23,414,1374.480,1764309587396380.450	,1764309587397754.930	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,415,1102.940,1764309587926382.850	,1764309587927485.790	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,416,1251.160,1764309587927485.830	,1764309587928736.990	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,417,1191.660,1764309587929470.050	,1764309587930661.710	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,418,1173.600,1764309587931234.630	,1764309587932408.230	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,419,1161.280,1764309587933011.950	,1764309587934173.230	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,420,1135.180,1764309587934501.810	,1764309587935636.990	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,421,1208.780,1764309587936377.470	,1764309587937586.250	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,422,1193.660,1764309587938096.970	,1764309587939290.630	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,423,1200.880,1764309587939926.170	,1764309587941127.050	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,424,1185.940,1764309587941709.670	,1764309587942895.610	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,425,1157.480,1764309587943547.670	,1764309587944705.150	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,426,1169.160,1764309587945086.090	,1764309587946255.250	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,427,1195.540,1764309587946885.410	,1764309587948080.950	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,428,1191.500,1764309587949081.390	,1764309587950272.890	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,429,1168.280,1764309587951314.510	,1764309587952482.790	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,23,430,1167.300,1764309587953010.810	,1764309587954178.110	
